LastPurchaseDate,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
2011-09-05 12:41:00,2,572.2,95,2,2,3,223,At Risk,0
2011-03-03 16:28:00,1,166.04,280,1,1,1,111,Regular,1
2011-03-23 12:06:00,1,1542.08,261,1,1,4,114,Regular,1
2011-12-06 15:12:00,4,942.34,2,5,4,4,544,Champions,0
2011-05-09 15:51:00,1,92.72,213,1,1,1,111,Regular,1
2011-09-30 10:04:00,2,948.88,70,3,2,4,324,At Risk,0
2011-09-26 07:35:00,5,1759.5,74,2,4,4,244,Loyal Customers,0
2011-10-11 12:49:00,1,397.12,59,3,1,2,312,At Risk,0
2011-12-07 10:25:00,7,1474.72,2,5,5,4,554,Champions,0
2011-12-04 12:17:00,3,430.15000000000003,5,5,3,2,532,Regular,0
2011-12-07 08:45:00,6,1018.71,2,5,5,4,554,Champions,0
2011-01-07 11:13:00,2,293.0,336,1,2,2,122,Regular,1
2011-11-02 11:54:00,6,6814.64,37,3,5,5,355,Loyal Customers,0
2011-03-22 13:02:00,1,215.05,261,1,1,1,111,Regular,1
2011-11-07 13:30:00,2,383.03,31,4,2,2,422,At Risk,0
2011-07-17 13:46:00,1,417.38,144,2,1,2,212,At Risk,1
2011-03-02 09:49:00,1,312.38,282,1,1,2,112,Regular,1
2011-10-11 15:10:00,4,2610.36,58,3,4,5,345,Loyal Customers,0
2011-06-19 16:07:00,1,134.1,172,2,1,1,211,At Risk,1
2011-11-06 12:20:00,2,671.95,33,3,2,3,323,At Risk,0
2011-12-07 12:33:00,14,5591.42,2,5,5,5,555,Champions,3
2011-07-19 09:29:00,4,2726.77,143,2,4,5,245,Loyal Customers,0
2011-12-05 11:13:00,25,3991.58,4,5,5,5,555,Champions,3
2011-09-30 15:33:00,2,1118.99,69,3,2,4,324,At Risk,0
2011-10-05 12:09:00,8,1702.26,65,3,5,4,354,Loyal Customers,0
2011-11-10 13:31:00,2,325.96000000000004,28,4,2,2,422,At Risk,0
2011-03-17 13:34:00,4,354.09,266,1,4,2,142,Loyal Customers,1
2011-11-17 13:16:00,1,843.64,21,4,1,3,413,At Risk,0
2011-11-08 13:41:00,2,1010.29,30,4,2,4,424,At Risk,0
2011-09-04 12:41:00,1,131.81,96,2,1,1,211,At Risk,0
2011-02-18 08:47:00,1,311.55,294,1,1,2,112,Regular,1
2011-07-28 11:29:00,6,1957.1000000000001,134,2,5,4,254,Loyal Customers,0
2011-09-22 12:15:00,3,1316.25,78,2,3,4,234,Loyal Customers,0
2010-12-02 09:37:00,1,38.1,372,1,1,1,111,Regular,1
2011-12-02 10:52:00,6,2170.78,7,5,5,5,555,Champions,0
2011-05-13 10:20:00,2,1106.4,210,1,2,4,124,Regular,1
2011-10-18 14:15:00,1,521.2,51,3,1,3,313,At Risk,0
2011-07-24 13:03:00,1,147.12,137,2,1,1,211,At Risk,0
2011-11-13 14:31:00,2,1568.23,25,4,2,4,424,At Risk,0
2011-03-01 14:11:00,1,559.12,282,1,1,3,113,Regular,1
2011-11-13 15:30:00,7,4009.34,25,4,5,5,455,Loyal Customers,0
2011-06-07 10:42:00,6,1607.0600000000002,185,1,5,4,154,Loyal Customers,1
2011-09-16 15:07:00,2,380.64,83,2,2,2,222,At Risk,0
2011-01-17 10:52:00,2,599.97,326,1,2,3,123,Regular,1
2011-03-02 14:58:00,1,374.0,281,1,1,2,112,Regular,1
2011-07-19 15:30:00,2,343.2300000000001,142,2,2,2,222,At Risk,0
2011-10-13 12:26:00,2,2218.02,57,3,2,5,325,At Risk,0
2011-12-06 10:30:00,12,1535.77,3,5,5,4,554,Champions,0
2011-04-17 13:07:00,2,854.99,235,1,2,3,123,Regular,1
2011-10-26 12:24:00,3,573.22,44,3,3,3,333,Loyal Customers,0
2011-03-09 11:44:00,1,298.0,275,1,1,2,112,Regular,1
2011-11-30 16:18:00,2,1463.04,8,5,2,4,524,At Risk,0
2011-11-15 09:32:00,4,703.47,24,4,4,3,443,Loyal Customers,0
2011-09-12 13:10:00,1,309.05,87,2,1,2,212,At Risk,0
2011-10-07 13:40:00,3,1175.22,62,3,3,4,334,Loyal Customers,0
2011-10-03 10:09:00,2,1378.4,67,3,2,4,324,At Risk,0
2011-05-09 16:02:00,2,354.12,213,1,2,2,122,Regular,1
2011-11-15 17:26:00,1,376.71999999999997,23,4,1,2,412,At Risk,0
2011-06-07 12:31:00,3,331.0,185,1,3,2,132,Loyal Customers,1
2011-11-09 12:34:00,1,176.55,30,4,1,1,411,At Risk,0
2011-10-28 13:51:00,2,372.8,41,3,2,2,322,At Risk,0
2011-05-19 12:13:00,2,216.5,204,1,2,1,121,Regular,1
2011-12-01 10:07:00,28,17654.54,8,5,5,5,555,Champions,3
2011-03-20 12:06:00,1,138.68,264,1,1,1,111,Regular,1
2011-11-21 14:34:00,2,496.06,17,4,2,3,423,At Risk,0
2011-11-28 09:55:00,5,2919.81,11,5,4,5,545,Champions,0
2011-06-16 15:39:00,2,750.0,175,2,2,3,223,At Risk,1
2011-10-31 12:43:00,5,2178.67,39,3,4,5,345,Loyal Customers,0
2011-11-16 14:28:00,8,3075.04,22,4,5,5,455,Loyal Customers,0
2011-12-07 08:55:00,5,1662.3,2,5,4,4,544,Champions,0
2011-12-05 12:11:00,5,2483.63,4,5,4,5,545,Champions,0
2011-07-14 11:34:00,2,363.65,148,2,2,2,222,At Risk,1
2011-07-24 10:35:00,4,2944.95,138,2,4,5,245,Loyal Customers,0
2011-08-03 16:42:00,1,594.0,127,2,1,3,213,At Risk,0
2011-12-01 13:47:00,6,1335.19,7,5,5,4,554,Champions,0
2011-11-22 15:05:00,1,162.78,16,4,1,1,411,At Risk,0
2011-11-30 16:22:00,37,16587.09,8,5,5,5,555,Champions,3
2011-07-01 15:35:00,1,405.38,160,2,1,2,212,At Risk,1
2011-10-06 16:20:00,1,172.82,63,3,1,1,311,At Risk,0
2011-09-12 13:55:00,4,933.7,87,2,4,4,244,Loyal Customers,0
2011-12-05 11:11:00,2,694.05,4,5,2,3,523,At Risk,0
2011-11-04 14:24:00,5,2062.7000000000003,34,3,4,5,345,Loyal Customers,0
2011-02-01 12:08:00,1,117.85,311,1,1,1,111,Regular,1
2011-09-22 15:18:00,2,415.8,77,2,2,2,222,At Risk,0
2011-11-18 12:39:00,15,42055.96,21,4,5,5,455,Loyal Customers,3
2011-11-15 16:38:00,3,607.53,23,4,3,3,433,Loyal Customers,0
2011-12-07 17:25:00,7,2160.7,1,5,5,5,555,Champions,0
2011-11-22 17:32:00,4,1063.9,16,4,4,4,444,Loyal Customers,0
2011-11-24 15:05:00,4,1504.27,14,4,4,4,444,Loyal Customers,0
2011-11-14 11:21:00,1,114.14,25,4,1,1,411,At Risk,0
2011-10-06 14:33:00,8,11581.8,63,3,5,5,355,Loyal Customers,0
2011-10-16 12:09:00,2,899.69,54,3,2,3,323,At Risk,0
2011-07-31 14:39:00,3,675.6,130,2,3,3,233,Loyal Customers,0
2011-11-04 11:04:00,2,604.51,35,3,2,3,323,At Risk,0
2011-02-24 14:15:00,1,462.95,287,1,1,2,112,Regular,1
2011-07-19 10:06:00,6,1603.99,143,2,5,4,254,Loyal Customers,0
2011-11-23 17:10:00,7,2064.95,15,4,5,5,455,Loyal Customers,0
2011-11-09 11:25:00,8,4167.22,30,4,5,5,455,Loyal Customers,0
2011-12-07 13:17:00,3,1843.0,1,5,3,4,534,Regular,0
2011-12-01 12:14:00,6,1064.07,8,5,5,4,554,Champions,0
2011-12-04 10:35:00,4,1387.79,5,5,4,4,544,Champions,0
2011-11-30 09:24:00,1,329.85,9,5,1,2,512,At Risk,0
2011-12-08 16:29:00,11,4757.16,0,5,5,5,555,Champions,0
2011-02-06 16:08:00,1,108.07,305,1,1,1,111,Regular,1
2011-11-30 09:53:00,8,4017.54,9,5,5,5,555,Champions,0
2011-12-02 15:55:00,2,266.39,6,5,2,2,522,At Risk,0
2011-12-01 12:55:00,8,1856.63,7,5,5,4,554,Champions,0
2011-09-11 15:31:00,1,769.8100000000001,88,2,1,3,213,At Risk,0
2011-11-30 12:38:00,1,160.18,9,5,1,1,511,At Risk,0
2010-12-16 19:10:00,2,1660.9,357,1,2,4,124,Regular,1
2011-08-19 15:44:00,1,135.95,111,2,1,1,211,At Risk,0
2011-12-02 14:30:00,4,405.47,6,5,4,2,542,Regular,0
2011-12-06 12:20:00,86,11189.91,3,5,5,5,555,Champions,3
2011-05-26 09:33:00,1,144.8,197,1,1,1,111,Regular,1
2011-05-12 09:55:00,1,738.6,211,1,1,3,113,Regular,1
2011-07-06 16:40:00,1,39.239999999999995,155,2,1,1,211,At Risk,1
2011-07-05 09:34:00,9,7374.900000000001,157,2,5,5,255,Loyal Customers,0
2011-11-10 12:00:00,2,372.21999999999997,29,4,2,2,422,At Risk,0
2011-04-11 11:51:00,1,390.54,242,1,1,2,112,Regular,1
2011-11-21 12:37:00,1,97.5,18,4,1,1,411,At Risk,0
2011-12-09 10:46:00,2,1239.38,0,5,2,4,524,At Risk,0
2011-09-27 12:03:00,2,558.7,73,2,2,3,223,At Risk,0
2011-02-20 14:31:00,1,505.82,291,1,1,3,113,Regular,1
2011-12-06 15:28:00,15,6924.110000000001,2,5,5,5,555,Champions,3
2011-11-08 13:01:00,3,409.5,30,4,3,2,432,Loyal Customers,0
2011-11-16 15:34:00,2,503.76,22,4,2,3,423,At Risk,0
2011-11-16 15:49:00,4,414.76,22,4,4,2,442,Loyal Customers,0
2011-12-05 15:43:00,3,974.4200000000001,3,5,3,4,534,Regular,0
2011-09-15 15:44:00,1,211.32,84,2,1,1,211,At Risk,0
2011-11-17 15:47:00,4,1226.89,21,4,4,4,444,Loyal Customers,0
2011-05-27 13:24:00,3,455.88,195,1,3,2,132,Loyal Customers,1
2011-08-25 10:43:00,3,534.85,106,2,3,3,233,Loyal Customers,0
2011-12-05 14:51:00,13,9785.970000000001,3,5,5,5,555,Champions,3
2011-01-25 15:18:00,1,120.94999999999999,317,1,1,1,111,Regular,1
2011-08-26 10:50:00,3,149.05,105,2,3,1,231,Loyal Customers,0
2011-11-28 11:27:00,18,5655.91,11,5,5,5,555,Champions,3
2011-06-19 10:53:00,2,513.7,173,2,2,3,223,At Risk,1
2011-10-14 13:49:00,1,81.57,55,3,1,1,311,At Risk,0
2011-01-20 14:24:00,1,229.46999999999997,322,1,1,1,111,Regular,1
2010-12-02 17:22:00,1,50.550000000000004,371,1,1,1,111,Regular,1
2011-11-30 13:05:00,8,1646.8400000000001,8,5,5,4,554,Champions,0
2011-12-08 15:01:00,13,4810.9400000000005,0,5,5,5,555,Champions,0
2011-11-29 12:27:00,10,3466.2799999999997,10,5,5,5,555,Champions,0
2011-10-17 13:19:00,5,3339.64,52,3,4,5,345,Loyal Customers,0
2011-09-27 14:08:00,3,789.89,72,2,3,3,233,Loyal Customers,0
2011-12-02 15:53:00,1,204.0,6,5,1,1,511,At Risk,0
2011-11-23 13:28:00,28,7277.7,15,4,5,5,455,Loyal Customers,3
2011-12-05 16:37:00,9,2616.38,3,5,5,5,555,Champions,0
2011-10-06 16:27:00,2,689.9,63,3,2,3,323,At Risk,0
2011-12-08 16:58:00,5,975.36,0,5,4,4,544,Champions,0
2011-08-18 09:39:00,6,6912.0,113,2,5,5,255,Loyal Customers,0
2011-11-17 11:10:00,2,661.3199999999999,22,4,2,3,423,At Risk,0
2011-11-09 09:13:00,3,1247.5,30,4,3,4,434,Loyal Customers,0
2011-11-28 14:30:00,2,752.4399999999999,10,5,2,3,523,At Risk,0
2011-10-18 15:54:00,2,1010.18,51,3,2,4,324,At Risk,0
2010-12-17 14:23:00,1,190.55,356,1,1,1,111,Regular,1
2011-10-16 12:21:00,2,642.77,54,3,2,3,323,At Risk,0
2011-09-27 08:57:00,2,921.88,73,2,2,3,223,At Risk,0
2011-07-24 15:46:00,3,881.07,137,2,3,3,233,Loyal Customers,0
2011-09-20 14:37:00,3,908.46,79,2,3,3,233,Loyal Customers,0
2011-12-01 10:38:00,2,676.99,8,5,2,3,523,At Risk,0
2011-03-11 14:52:00,1,516.42,272,1,1,3,113,Regular,1
2011-02-21 15:20:00,1,560.47,290,1,1,3,113,Regular,1
2011-09-01 15:04:00,1,305.28000000000003,98,2,1,2,212,At Risk,0
2011-11-09 08:36:00,2,629.31,30,4,2,3,423,At Risk,0
2011-11-08 12:06:00,10,3237.54,31,4,5,5,455,Loyal Customers,0
2011-11-25 13:23:00,4,1819.41,13,4,4,4,444,Loyal Customers,0
2011-10-06 15:31:00,2,656.6800000000001,63,3,2,3,323,At Risk,0
2011-11-25 09:18:00,17,5836.86,14,4,5,5,455,Loyal Customers,3
2011-05-11 14:12:00,1,348.15000000000003,211,1,1,2,112,Regular,1
2011-09-22 14:26:00,3,1214.41,77,2,3,4,234,Loyal Customers,0
2011-11-15 12:43:00,3,271.40000000000003,24,4,3,2,432,Loyal Customers,0
2011-04-04 10:40:00,1,183.4,249,1,1,1,111,Regular,1
2011-03-31 11:37:00,1,307.53,253,1,1,2,112,Regular,1
2011-09-28 16:04:00,1,248.61,71,3,1,1,311,At Risk,0
2011-06-01 15:12:00,1,346.98,190,1,1,2,112,Regular,1
2011-11-27 12:31:00,4,1105.59,12,5,4,4,544,Champions,0
2010-12-01 16:52:00,1,205.86,372,1,1,1,111,Regular,1
2011-11-15 12:57:00,2,470.8,23,4,2,2,422,At Risk,0
2011-09-18 13:38:00,1,115.46000000000001,81,2,1,1,211,At Risk,0
2011-11-29 15:00:00,2,344.0,9,5,2,2,522,At Risk,0
2011-12-09 08:39:00,24,4431.44,0,5,5,5,555,Champions,3
2011-05-31 13:45:00,1,228.8,191,1,1,1,111,Regular,1
2011-03-18 08:12:00,1,177.15,266,1,1,1,111,Regular,1
2011-08-02 10:19:00,1,919.61,129,2,1,3,213,At Risk,0
2011-12-08 19:24:00,4,728.02,0,5,4,3,543,Regular,0
2011-12-06 15:36:00,26,12627.94,2,5,5,5,555,Champions,3
2011-12-05 16:53:00,5,220.10000000000002,3,5,4,1,541,Regular,0
2011-06-13 14:59:00,1,58.08,178,2,1,1,211,At Risk,1
2011-11-28 10:54:00,11,28337.38,11,5,5,5,555,Champions,3
2011-08-05 16:16:00,9,3613.63,125,2,5,5,255,Loyal Customers,0
2011-12-05 15:01:00,2,303.75,3,5,2,2,522,At Risk,0
2011-07-05 12:11:00,2,416.08000000000004,157,2,2,2,222,At Risk,1
2011-12-07 09:02:00,97,58762.08,2,5,5,5,555,Champions,2
2011-12-01 12:39:00,14,8910.82,8,5,5,5,555,Champions,3
2011-11-11 15:54:00,1,345.82,27,4,1,2,412,At Risk,0
2011-09-30 11:18:00,5,477.83,70,3,4,2,342,Loyal Customers,0
2011-03-09 12:14:00,8,7832.47,275,1,5,5,155,Loyal Customers,1
2011-11-18 14:07:00,12,1927.3200000000002,20,4,5,4,454,Loyal Customers,0
2011-09-30 12:03:00,1,74.39999999999999,70,3,1,1,311,At Risk,0
2011-11-07 10:43:00,10,6003.22,32,4,5,5,455,Loyal Customers,0
2011-12-08 14:14:00,28,28882.44,0,5,5,5,555,Champions,3
2011-09-01 17:40:00,1,207.35999999999999,98,2,1,1,211,At Risk,0
2011-04-19 14:37:00,1,101.19,233,1,1,1,111,Regular,1
2011-12-08 12:52:00,24,6424.09,0,5,5,5,555,Champions,3
2011-10-31 09:38:00,1,243.94,39,3,1,1,311,At Risk,0
2011-12-06 13:10:00,6,1098.48,2,5,5,4,554,Champions,0
2011-07-29 15:12:00,1,76.5,132,2,1,1,211,At Risk,0
2011-10-26 14:52:00,4,1531.6200000000001,43,3,4,4,344,Loyal Customers,0
2010-12-02 10:35:00,1,350.06,372,1,1,2,112,Regular,1
2011-10-11 10:16:00,2,786.54,59,3,2,3,323,At Risk,0
2011-11-08 14:30:00,7,1488.67,30,4,5,4,454,Loyal Customers,0
2011-12-09 12:49:00,24,12245.960000000001,0,5,5,5,555,Champions,3
2011-11-28 12:38:00,4,2294.78,11,5,4,5,545,Champions,0
2011-07-24 14:33:00,1,501.14,137,2,1,3,213,At Risk,0
2011-11-18 12:02:00,8,984.91,21,4,5,4,454,Loyal Customers,0
2011-11-20 12:46:00,5,1197.81,19,4,4,4,444,Loyal Customers,0
2011-04-15 10:19:00,1,30.599999999999998,238,1,1,1,111,Regular,1
2011-03-15 16:47:00,1,283.73,268,1,1,2,112,Regular,1
2011-09-06 15:53:00,2,922.39,93,2,2,3,223,At Risk,0
2011-09-11 12:45:00,3,3756.33,89,2,3,5,235,Loyal Customers,0
2011-12-05 10:00:00,8,2099.64,4,5,5,5,555,Champions,0
2011-09-23 10:26:00,1,259.17,77,2,1,2,212,At Risk,0
2011-09-06 15:30:00,1,64.0,93,2,1,1,211,At Risk,0
2011-11-16 13:21:00,3,1073.3,22,4,3,4,434,Loyal Customers,0
2011-03-23 12:44:00,1,77.3,261,1,1,1,111,Regular,1
2011-03-11 10:31:00,2,109.8,273,1,2,1,121,Regular,1
2011-09-15 10:35:00,4,1793.58,85,2,4,4,244,Loyal Customers,0
2011-05-27 10:52:00,1,3096.0,196,1,1,5,115,Regular,1
2011-10-14 13:41:00,5,2607.61,55,3,4,5,345,Loyal Customers,0
2011-11-29 12:09:00,8,3603.29,10,5,5,5,555,Champions,0
2011-11-17 16:51:00,6,962.39,21,4,5,4,454,Loyal Customers,0
2011-11-23 13:54:00,7,5064.94,15,4,5,5,455,Loyal Customers,0
2011-08-23 15:33:00,3,422.47,107,2,3,2,232,Loyal Customers,0
2011-09-16 09:54:00,5,2388.75,84,2,4,5,245,Loyal Customers,0
2011-11-20 16:07:00,1,307.09,18,4,1,2,412,At Risk,0
2011-01-11 11:15:00,1,110.95,332,1,1,1,111,Regular,1
2011-10-31 12:45:00,4,618.52,39,3,4,3,343,Loyal Customers,0
2011-11-13 15:29:00,1,228.91,25,4,1,1,411,At Risk,0
2011-11-29 13:59:00,4,712.8000000000001,9,5,4,3,543,Regular,0
2011-11-10 15:23:00,12,3683.26,28,4,5,5,455,Loyal Customers,0
2011-11-25 13:09:00,4,1676.06,13,4,4,4,444,Loyal Customers,0
2011-02-17 12:29:00,1,1257.8700000000001,295,1,1,4,114,Regular,1
2011-12-04 12:14:00,1,486.22,5,5,1,2,512,At Risk,0
2011-11-06 15:41:00,4,971.76,32,4,4,4,444,Loyal Customers,0
2011-10-21 13:50:00,4,1741.22,48,3,4,4,344,Loyal Customers,0
2011-09-06 11:58:00,4,1201.06,94,2,4,4,244,Loyal Customers,0
2011-12-01 11:20:00,4,1429.35,8,5,4,4,544,Champions,0
2011-11-17 13:07:00,1,91.8,21,4,1,1,411,At Risk,0
2011-01-30 14:03:00,1,112.75,312,1,1,1,111,Regular,1
2011-08-09 15:59:00,4,1688.29,121,2,4,4,244,Loyal Customers,0
2011-10-24 15:05:00,2,1021.48,45,3,2,4,324,At Risk,0
2011-03-01 15:16:00,1,417.2,282,1,1,2,112,Regular,1
2011-11-21 12:24:00,4,791.33,18,4,4,3,443,Loyal Customers,0
2011-11-03 12:56:00,4,1299.59,35,3,4,4,344,Loyal Customers,0
2011-10-07 12:11:00,2,712.88,63,3,2,3,323,At Risk,0
2011-11-13 12:19:00,1,108.81,26,4,1,1,411,At Risk,0
2011-11-18 10:27:00,3,468.41,21,4,3,2,432,Loyal Customers,0
2011-12-05 15:51:00,2,353.65,3,5,2,2,522,At Risk,0
2011-11-23 14:35:00,3,2742.82,15,4,3,5,435,Loyal Customers,0
2011-10-24 15:43:00,1,481.49,45,3,1,2,312,At Risk,0
2011-10-06 09:56:00,1,282.45,64,3,1,2,312,At Risk,0
2011-11-13 16:14:00,11,5725.47,25,4,5,5,455,Loyal Customers,0
2011-10-25 13:46:00,1,121.18,44,3,1,1,311,At Risk,0
2011-12-02 10:30:00,9,3957.78,7,5,5,5,555,Champions,0
2011-11-25 12:02:00,10,1668.95,14,4,5,4,454,Loyal Customers,0
2011-03-17 11:56:00,1,71.4,267,1,1,1,111,Regular,1
2011-10-31 11:40:00,3,1575.89,39,3,3,4,334,Loyal Customers,0
2011-01-06 18:57:00,1,236.02,336,1,1,1,111,Regular,1
2011-11-28 15:28:00,1,114.60000000000001,10,5,1,1,511,At Risk,0
2011-11-21 10:39:00,2,260.68,18,4,2,2,422,At Risk,0
2011-09-05 14:13:00,2,911.94,94,2,2,3,223,At Risk,0
2011-10-09 14:30:00,1,112.08,60,3,1,1,311,At Risk,0
2011-07-27 09:01:00,1,60.7,135,2,1,1,211,At Risk,0
2011-11-28 13:54:00,4,1797.78,10,5,4,4,544,Champions,0
2011-11-29 15:17:00,6,3401.2400000000002,9,5,5,5,555,Champions,0
2011-12-06 12:30:00,38,9817.12,3,5,5,5,555,Champions,3
2011-11-20 15:35:00,4,870.09,18,4,4,3,443,Loyal Customers,0
2011-11-30 10:45:00,4,869.46,9,5,4,3,543,Regular,0
2011-11-24 14:52:00,2,250.26000000000002,14,4,2,2,422,At Risk,0
2011-10-12 09:54:00,6,1217.65,58,3,5,4,354,Loyal Customers,0
2011-11-09 13:54:00,8,5891.61,29,4,5,5,455,Loyal Customers,0
2011-09-07 08:18:00,1,353.48,93,2,1,2,212,At Risk,0
2011-11-29 14:43:00,3,1095.42,9,5,3,4,534,Regular,0
2011-11-20 12:40:00,3,786.83,19,4,3,3,433,Loyal Customers,0
2011-10-14 11:42:00,5,1520.58,56,3,4,4,344,Loyal Customers,0
2011-03-17 12:18:00,1,333.74,267,1,1,2,112,Regular,1
2011-08-09 15:32:00,3,533.98,121,2,3,3,233,Loyal Customers,0
2011-08-04 16:59:00,1,62.63999999999999,126,2,1,1,211,At Risk,0
2011-09-22 13:38:00,4,819.2900000000001,77,2,4,3,243,Loyal Customers,0
2011-04-13 16:58:00,2,847.41,239,1,2,3,123,Regular,1
2011-05-23 13:03:00,2,163.20000000000002,199,1,2,1,121,Regular,1
2011-10-10 14:55:00,2,2155.95,59,3,2,5,325,At Risk,0
2011-12-06 13:29:00,7,6463.84,2,5,5,5,555,Champions,0
2011-03-11 14:35:00,1,108.21000000000001,272,1,1,1,111,Regular,1
2011-05-22 11:47:00,1,257.7,201,1,1,2,112,Regular,1
2011-09-19 14:28:00,1,358.0,80,2,1,2,212,At Risk,0
2011-04-28 12:07:00,1,160.95,225,1,1,1,111,Regular,1
2011-12-05 16:03:00,14,2755.63,3,5,5,5,555,Champions,0
2011-11-27 10:39:00,7,1328.35,12,5,5,4,554,Champions,0
2011-09-26 13:25:00,2,605.12,73,2,2,3,223,At Risk,0
2011-05-11 17:13:00,1,1031.07,211,1,1,4,114,Regular,1
2011-11-15 12:50:00,2,744.85,24,4,2,3,423,At Risk,0
2011-11-22 15:37:00,4,700.73,16,4,4,3,443,Loyal Customers,0
2011-03-23 10:25:00,1,329.56,261,1,1,2,112,Regular,1
2011-09-04 14:08:00,4,663.65,95,2,4,3,243,Loyal Customers,0
2011-08-19 12:53:00,3,270.40000000000003,111,2,3,2,232,Loyal Customers,0
2011-05-20 13:14:00,1,585.12,202,1,1,3,113,Regular,1
2011-09-08 11:46:00,1,121.74000000000001,92,2,1,1,211,At Risk,0
2011-10-20 11:40:00,1,430.5,50,3,1,2,312,At Risk,0
2011-11-21 16:50:00,6,1961.52,17,4,5,4,454,Loyal Customers,0
2011-11-22 10:59:00,4,501.12,17,4,4,3,443,Loyal Customers,0
2011-08-07 12:40:00,2,465.68,124,2,2,2,222,At Risk,0
2011-09-08 13:26:00,3,711.41,91,2,3,3,233,Loyal Customers,0
2011-07-06 10:09:00,2,1030.4,156,2,2,4,224,At Risk,1
2011-11-30 13:14:00,2,399.51,8,5,2,2,522,At Risk,0
2011-11-28 09:31:00,3,672.83,11,5,3,3,533,Regular,0
2011-10-09 10:48:00,1,283.18,61,3,1,2,312,At Risk,0
2011-10-09 13:21:00,1,557.62,60,3,1,3,313,At Risk,0
2011-03-16 12:22:00,2,944.1,268,1,2,4,124,Regular,1
2011-03-21 15:06:00,1,200.29,262,1,1,1,111,Regular,1
2011-12-08 13:59:00,35,7436.93,0,5,5,5,555,Champions,3
2011-10-17 15:02:00,5,2092.66,52,3,4,5,345,Loyal Customers,0
2011-11-28 14:39:00,12,3834.2599999999998,10,5,5,5,555,Champions,0
2011-12-07 11:12:00,19,4521.49,2,5,5,5,555,Champions,3
2011-11-22 11:51:00,11,3174.75,17,4,5,5,455,Loyal Customers,0
2011-12-08 14:53:00,15,5343.28,0,5,5,5,555,Champions,3
2010-12-08 14:53:00,1,590.0,365,1,1,3,113,Regular,1
2011-11-02 14:31:00,1,211.49,36,3,1,1,311,At Risk,0
2011-11-08 14:00:00,2,276.56,30,4,2,2,422,At Risk,0
2011-08-18 14:02:00,1,138.98,112,2,1,1,211,At Risk,0
2011-10-07 12:44:00,2,590.9300000000001,63,3,2,3,323,At Risk,0
2011-11-24 09:21:00,4,258.4,15,4,4,2,442,Loyal Customers,0
2011-10-30 11:49:00,1,542.73,40,3,1,3,313,At Risk,0
2011-09-22 17:24:00,1,137.75,77,2,1,1,211,At Risk,0
2011-08-09 13:14:00,3,798.46,121,2,3,3,233,Loyal Customers,0
2011-11-21 15:33:00,3,1132.14,17,4,3,4,434,Loyal Customers,0
2011-10-11 09:50:00,2,93.66,59,3,2,1,321,At Risk,0
2011-01-13 09:23:00,1,201.19,330,1,1,1,111,Regular,1
2011-11-16 13:19:00,4,2709.12,22,4,4,5,445,Loyal Customers,0
2011-07-07 10:36:00,1,361.11,155,2,1,2,212,At Risk,1
2011-11-01 10:04:00,2,578.9399999999999,38,3,2,3,323,At Risk,0
2011-06-03 08:54:00,2,873.74,189,1,2,3,123,Regular,1
2010-12-15 11:21:00,1,201.20000000000002,359,1,1,1,111,Regular,1
2011-07-25 13:46:00,1,87.4,136,2,1,1,211,At Risk,0
2011-12-02 09:32:00,4,2089.85,7,5,4,5,545,Champions,0
2011-12-08 13:11:00,1,360.0,0,5,1,2,512,At Risk,0
2011-03-16 12:55:00,1,142.5,267,1,1,1,111,Regular,1
2011-06-23 13:09:00,1,371.89,168,2,1,2,212,At Risk,1
2011-08-28 11:25:00,4,618.09,103,2,4,3,243,Loyal Customers,0
2011-07-07 17:56:00,1,63.75,154,2,1,1,211,At Risk,1
2010-12-23 14:35:00,1,300.42,350,1,1,2,112,Regular,1
2011-12-05 15:15:00,10,2000.86,3,5,5,4,554,Champions,0
2011-08-11 17:14:00,1,15.0,119,2,1,1,211,At Risk,0
2011-11-17 09:31:00,3,1385.51,22,4,3,4,434,Loyal Customers,0
2011-12-02 16:34:00,5,1456.79,6,5,4,4,544,Champions,0
2011-11-11 17:23:00,3,1132.03,27,4,3,4,434,Loyal Customers,0
2011-12-05 12:55:00,2,598.57,3,5,2,3,523,At Risk,0
2011-11-17 16:48:00,5,1555.32,21,4,4,4,444,Loyal Customers,0
2011-12-08 12:29:00,3,775.94,1,5,3,3,533,Regular,0
2011-11-02 13:40:00,4,5732.93,36,3,4,5,345,Loyal Customers,0
2011-10-04 13:35:00,6,2273.68,65,3,5,5,355,Loyal Customers,0
2011-12-08 18:51:00,3,640.76,0,5,3,3,533,Regular,0
2011-12-04 13:34:00,26,10845.550000000001,4,5,5,5,555,Champions,3
2011-09-22 18:07:00,4,1532.2,77,2,4,4,244,Loyal Customers,0
2011-09-28 15:24:00,2,567.36,71,3,2,3,323,At Risk,0
2011-11-22 14:21:00,1,199.48000000000002,16,4,1,1,411,At Risk,0
2011-12-06 17:12:00,5,787.85,2,5,4,3,543,Regular,0
2011-11-03 16:28:00,10,7121.95,35,3,5,5,355,Loyal Customers,0
2011-09-19 10:36:00,1,675.3,81,2,1,3,213,At Risk,0
2011-11-01 10:21:00,8,3627.77,38,3,5,5,355,Loyal Customers,0
2011-01-27 15:22:00,1,1308.48,315,1,1,4,114,Regular,1
